severity;event_name;event_id;city;country;current_date;issues;reason;recommended_action
info;Hersbrucker Volkstriathlon 2026;hersbrucker-volkstriathlon-2026-hersbruck-28-06-2026;Hersbruck;Germany;28.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;28. Dreikirchener systemceram Triathlon;28-dreikirchener-systemceram-triathlon-dreikirchen-28-06-2026;Dreikirchen;Germany;28.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Wedemark-Spass-Triathlon;wedemark-spass-triathlon-wedemark-28-06-2026;Wedemark;Germany;28.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;21. Sparkassen Triathlon Braunschweig;21-sparkassen-triathlon-braunschweig-braunschweig-28-06-2026;Braunschweig;Germany;28.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;19. DTU Triathlon Schultour 2026;19-dtu-triathlon-schultour-2026-neubrandenburg-01-07-2026;Neubrandenburg;Germany;01.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;WerbellinseeTriathlon;werbellinseetriathlon-joachimsthal-04-07-2026;Joachimsthal;Germany;04.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Sparkassen Triathlon Tag Schopfheim;sparkassen-triathlon-tag-schopfheim-schopfheim-04-07-2026;Schopfheim;Germany;04.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;35. Altmühltriathlon Leutershausen;35-altmuhltriathlon-leutershausen-leutershausen-04-07-2026;Leutershausen;Germany;04.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Berliner Volkstriathlon;berliner-volkstriathlon-berlin-05-07-2026;Berlin;Germany;05.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;13. Wanzleber Sparkassen Triathlon;13-wanzleber-sparkassen-triathlon-wanzleben-borde-04-07-2027;Wanzleben-Börde;Germany;04.07.2027;;;No date action required.
info;LEXWARE Freiburg-Triathlon 2026;lexware-freiburg-triathlon-2026-freiburg-im-breisgau-05-07-2026;Freiburg im Breisgau;Germany;05.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;32.Poggensee Triathlon;32-poggensee-triathlon-bad-oldesloe-05-07-2026;Bad Oldesloe;Germany;05.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Saerbecker Triathlon;saerbecker-triathlon-saerbeck-05-07-2026;Saerbeck;Germany;05.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;SCOTT Tegernsee Triathlon 2026;scott-tegernsee-triathlon-2026-gmund-a-tegernsee-05-07-2026;Gmund a. Tegernsee;Germany;05.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Volksbank Schultriathlon Ahlen 2026;volksbank-schultriathlon-ahlen-2026-ahlen-09-07-2026;Ahlen;Germany;09.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;10. Schulmeisterschaft im Triathlon;10-schulmeisterschaft-im-triathlon-deggendorf-10-07-2026;Deggendorf;Germany;10.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;SUZUKI World Triathlon Hamburg 2026;suzuki-world-triathlon-hamburg-2026-hamburg-11-07-2026;Hamburg;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;11. Wuggi-Triathlon;11-wuggi-triathlon-prackenbach-11-07-2026;Prackenbach;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Schluchsee Triathlon;schluchsee-triathlon-schluchsee-11-07-2026;Schluchsee;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;43. GEALAN Triathlon der IfL Hof;43-gealan-triathlon-der-ifl-hof-hof-11-07-2026;Hof;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;26.Ammerseetriathlon;26-ammerseetriathlon-die-en-am-ammersee-11-07-2026;Dießen am Ammersee;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;14. Stadtwerke Düsseldorf Familientriathlon;14-stadtwerke-dusseldorf-familientriathlon-dusseldorf-11-07-2026;Düsseldorf;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Piratentriathlon Amberg;piratentriathlon-amberg-amberg-11-07-2026;Amberg;Germany;11.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Raiffeisentriathlon;raiffeisentriathlon-hamm-sieg-12-07-2026;Hamm (Sieg);Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;5. Stadtwerke-Bochum-Triathlon;5-stadtwerke-bochum-triathlon-bochum-12-07-2026;Bochum;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;41. Neue Rostocker WG Triathlon;41-neue-rostocker-wg-triathlon-rostock-12-07-2026;Rostock;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Hager Papprint Biosphärentriathlon;hager-papprint-biospharentriathlon-gersheim-12-07-2026;Gersheim;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Schlaubetal- Triathlon;schlaubetal-triathlon-mullrose-12-07-2026;Müllrose;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;16. Hensel Recycling Churfranken Triathlon;16-hensel-recycling-churfranken-triathlon-niedernberg-12-07-2026;Niedernberg;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;IOK-Triathlon Verl;iok-triathlon-verl-verl-12-07-2026;Verl;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;38. Altmark-Triathlon;38-altmark-triathlon-hassel-ot-wischer-12-07-2026;Hassel OT Wischer;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Offendorf-Triathlon;offendorf-triathlon-ratekau-12-07-2026;Ratekau;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Holzland Triathlon Haßmersheim;holzland-triathlon-ha-mersheim-ha-mersheim-12-07-2026;Haßmersheim;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Cross Triathlon TSV Karlstadt;cross-triathlon-tsv-karlstadt-karlstadt-12-07-2026;Karlstadt;Germany;12.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Apian-Schultriathlon;apian-schultriathlon-85051-ingolstadt-14-07-2026;85051 Ingolstadt;Germany;14.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Höglwörther-See-Triathlon;hoglworther-see-triathlon-anger-18-07-2026;Anger;Germany;18.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Möhnesee Triathlon 2026;mohnesee-triathlon-2026-mohnesee-18-07-2026;Möhnesee;Germany;18.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;39. Velburger Kirchweihtriathlon;39-velburger-kirchweihtriathlon-velburg-18-07-2026;Velburg;Germany;18.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;41. Welzheimer Triathlon;41-welzheimer-triathlon-welzheim-18-07-2026;Welzheim;Germany;18.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Mey Generalbau Triathlon Tübingen;mey-generalbau-triathlon-tubingen-tubingen-19-07-2026;Tübingen;Germany;19.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;35. Kratschmayer Triathlon;35-kratschmayer-triathlon-waldenburg-19-07-2026;Waldenburg;Germany;19.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;23. Sparkassen-Triathlon Dortmund 2026;23-sparkassen-triathlon-dortmund-2026-dortmund-19-07-2026;Dortmund;Germany;19.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;19. Rheinstetten Triathlon;19-rheinstetten-triathlon-rheinstetten-19-07-2026;Rheinstetten;Germany;19.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Landkreis-Schultriathlon Roth 2026;landkreis-schultriathlon-roth-2026-roth-21-07-2026;Roth;Germany;21.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Fürther Schultriathlon;further-schultriathlon-furth-22-07-2026;Fürth;Germany;22.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;25. Schultriathlon Sonnenlugerschule Mengen;25-schultriathlon-sonnenlugerschule-mengen-mengen-22-07-2026;Mengen;Germany;22.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Die Finals 2026 - Sprint Triathlon Steinhuder Meer;die-finals-2026-sprint-triathlon-steinhuder-meer-wunstorf-23-07-2026;Wunstorf;Germany;23.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;33. Hofheimer Triathlon;33-hofheimer-triathlon-hofheim-i-ufr-25-07-2026;Hofheim i. UFr.;Germany;25.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;40. Müritz-Triathlon;40-muritz-triathlon-waren-muritz-25-07-2026;Waren (Müritz);Germany;25.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;2. Malteser Triathlon;2-malteser-triathlon-heitersheim-25-07-2026;Heitersheim;Germany;25.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;14. Schongau Triathlon;14-schongau-triathlon-schongau-26-07-2026;Schongau;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;35. M-net Erlanger Triathlon;35-m-net-erlanger-triathlon-erlangen-26-07-2026;Erlangen;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Sparkasse Passau TRIATHLON NIEDERBAYERN 2026;sparkasse-passau-triathlon-niederbayern-2026-pocking-26-07-2026;Pocking;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;40. Wörthsee-Triathlon;40-worthsee-triathlon-worthsee-26-07-2026;Wörthsee;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Kindelsberg Triathlon;kindelsberg-triathlon-hilchenbach-26-07-2026;Hilchenbach;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;43. Leipziger Triathlon;43-leipziger-triathlon-leipzig-26-07-2026;Leipzig;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Heidelberg Triathlon;heidelberg-triathlon-heidelberg-26-07-2026;Heidelberg;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;31. swb-Silbersee-Triathlon / Bremen-Stuhr;31-swb-silbersee-triathlon-bremen-stuhr-stuhr-26-07-2026;Stuhr;Germany;26.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;17. eology Mainfrankentriathlon;17-eology-mainfrankentriathlon-kitzingen-01-08-2026;Kitzingen;Germany;01.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;41. Ravensburger Triathlon;41-ravensburger-triathlon-ravensburg-01-08-2026;Ravensburg;Germany;01.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;38. Sassenberger Triathlon 2026;38-sassenberger-triathlon-2026-sassenberg-02-08-2026;Sassenberg;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;7. Scharmützelsee-Triathlon;7-scharmutzelsee-triathlon-bad-saarow-02-08-2026;Bad Saarow;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Frankfurt City Triathlon;frankfurt-city-triathlon-frankfurt-am-main-02-08-2026;Frankfurt am Main;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;2. Nagler See Jedermanntriathlon;2-nagler-see-jedermanntriathlon-nagel-02-08-2026;Nagel;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;38. Kamener Sparkassentriathlon;38-kamener-sparkassentriathlon-kamen-02-08-2026;Kamen;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Oettinger Triathlon;oettinger-triathlon-oettingen-i-bayern-02-08-2026;Oettingen i. Bayern;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;35. Regensburger Triathlon;35-regensburger-triathlon-regensburg-02-08-2026;Regensburg;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;BraWo Triathlon Salgitter;brawo-triathlon-salgitter-salzgitter-02-08-2026;Salzgitter;Germany;02.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Stadtwerke Borken Triathlon;stadtwerke-borken-triathlon-borken-08-08-2026;Borken;Germany;08.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;37. Bergsee Triathlon;37-bergsee-triathlon-schleusingen-08-08-2026;Schleusingen;Germany;08.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;19. Licher Triathlon;19-licher-triathlon-lich-08-08-2026;Lich;Germany;08.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;DATAGROUP Triathlon Nürnberg;datagroup-triathlon-nurnberg-nurnberg-09-08-2026;Nürnberg;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Kraichgau Energie Summertime Triathlon;kraichgau-energie-summertime-triathlon-karlsdorf-neuthard-09-08-2026;Karlsdorf-Neuthard;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;26. Pöhler-Triathlon;26-pohler-triathlon-pohl-09-08-2026;Pöhl;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;14. GEWOBA City Triathlon Bremen;14-gewoba-city-triathlon-bremen-bremen-09-08-2026;Bremen;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Rheiner Channel Triathlon;rheiner-channel-triathlon-rheine-09-08-2026;Rheine;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;35. Maibacher Triathlon;35-maibacher-triathlon-butzbach-09-08-2026;Butzbach;Germany;09.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Nordschwarzwald Triathlon;nordschwarzwald-triathlon-nagold-15-08-2026;Nagold;Germany;15.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;O-SEE Challenge/DM Cross Triathlon/XTERRA;o-see-challenge-dm-cross-triathlon-xterra-olbersdorf-15-08-2026;Olbersdorf;Germany;15.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;12. Altwarmbüchener Triathlon am 15./16.8.2026;12-altwarmbuchener-triathlon-am-15-16-8-2026-hannover-15-08-2026;Hannover;Germany;15.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Bornsdorf-Triathlon 2026;bornsdorf-triathlon-2026-heideblick-bornsdorf-15-08-2026;Heideblick-Bornsdorf;Germany;15.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;37. KN Förde Triathlon 2026;37-kn-forde-triathlon-2026-kiel-16-08-2026;Kiel;Germany;16.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;23. Rodgau Triathlon;23-rodgau-triathlon-rodgau-16-08-2026;Rodgau;Germany;16.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Triathlon Festival Rheinhessen;triathlon-festival-rheinhessen-worrstadt-16-08-2026;Wörrstadt;Germany;16.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;3. Edermünder Triathlon;3-edermunder-triathlon-edermunde-16-08-2026;Edermünde;Germany;16.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;31. Ilmenauer Teamtriathlon 2026;31-ilmenauer-teamtriathlon-2026-ilmenau-19-08-2026;Ilmenau;Germany;19.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;42. Viernheimer V-Card-Triathlon;42-viernheimer-v-card-triathlon-viernheim-22-08-2026;Viernheim;Germany;22.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;36. Elm-Lappwald Triathlon;36-elm-lappwald-triathlon-helmstedt-22-08-2026;Helmstedt;Germany;22.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Marathoncross um den Messerpokal;marathoncross-um-den-messerpokal-bad-liebenstein-20-06-2026;Bad Liebenstein;Germany;20.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Losheimer Trailfest;losheimer-trailfest-losheim-am-see-27-06-2027;Losheim am See;Germany;27.06.2027;;;No date action required.
info;B. BRAUN Marathon;b-braun-marathon-tuttlingen-28-06-2026;Tuttlingen;Germany;28.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Maintal Ultratrail;maintal-ultratrail-veitshochheim-18-07-2026;Veitshöchheim;Germany;18.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Sachsenwaldlauf;sachsenwaldlauf-schwarzenbek-06-09-2026;Schwarzenbek;Germany;06.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Südthüringentrail;sudthuringentrail-suhl-12-09-2026;Suhl;Germany;12.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;LIWA-LaufEvent;liwa-laufevent-lichtenwald-hegenlohe-18-04-2027;Lichtenwald-Hegenlohe;Germany;18.04.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Meldorfer Brückenlauf;meldorfer-bruckenlauf-meldorf-01-05-2027;Meldorf;Germany;01.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Vatertagslauf in Rhaunen;vatertagslauf-in-rhaunen-rhaunen-06-05-2027;Rhaunen;Germany;06.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Gutenberg Halbmarathon Mainz;gutenberg-halbmarathon-mainz-mainz-09-05-2027;Mainz;Germany;09.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Gerolsteiner Helgoland Marathon;gerolsteiner-helgoland-marathon-helgoland-22-05-2027;Helgoland;Germany;22.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Sevilla Marathon;sevilla-marathon-sevilla-21-02-2027;Sevilla;Spain;21.02.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Malta Marathon;malta-marathon-mdina-28-02-2027;Mdina;Malta;28.02.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Barcelona Marathon;barcelona-marathon-barcelona-14-03-2027;Barcelona;Spain;14.03.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Rome Marathon;rome-marathon-rom-14-03-2027;Rom;Italy;14.03.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Linz Donau Marathon;linz-donau-marathon-linz-11-04-2027;Linz;Austria;11.04.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Madrid Marathon;madrid-marathon-madrid-25-04-2027;Madrid;Spain;25.04.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;London Marathon;london-marathon-london-25-04-2027;London;UK;25.04.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Innsbruck Alpine Trailrun;innsbruck-alpine-trailrun-innsbruck-05-05-2027;Innsbruck;Austria;05.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Generali Genf Marathon;generali-genf-marathon-genf-08-05-2027;Genf;Switzerland;08.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Kopenhagen Marathon;kopenhagen-marathon-kopenhagen-09-05-2027;Kopenhagen;Denmark;09.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Swiss Irontrail;swiss-irontrail-savognin-15-08-2027;Savognin;Switzerland;15.08.2027;;;No date action required.
info;Bernina Gletschermarathon;bernina-gletschermarathon-pontresina-03-07-2026;Pontresina;Switzerland;03.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Silvrettatrailrun 3000;silvrettatrailrun-3000-ischgl-10-07-2026;Ischgl;Austria;10.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Gletscher Trailrun;gletscher-trailrun-obergurgl-16-07-2026;Obergurgl;Austria;16.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Grossglockner ULTRA-TRAIL;grossglockner-ultra-trail-kaprun-23-07-2026;Kaprun;Austria;23.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Davos X-Trails;davos-x-trails-davos-24-07-2026;Davos;Switzerland;24.07.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Gondo Marathon;gondo-marathon-gondo-08-08-2026;Gondo;Switzerland;08.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Helsinki Marathon;helsinki-marathon-helsinki-22-08-2026;Helsinki;Finland;22.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Reykjavik Marathon;reykjavik-marathon-reykjavik-22-08-2026;Reykjavik;Iceland;22.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Kleine Zeitung Wörthersee Halbmarathon;kleine-zeitung-worthersee-halbmarathon-klagenfurt-30-08-2026;Klagenfurt;Austria;30.08.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Torlauf Dachstein;torlauf-dachstein-ramsau-am-dachstein-05-09-2026;Ramsau am Dachstein;Austria;05.09.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Bukarest Marathon;bukarest-marathon-bukarest-11-10-2026;Bukarest;Romania;11.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Ascona-Locarno Run;ascona-locarno-run-ascona-11-10-2026;Ascona;Switzerland;11.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Budapest Marathon;budapest-marathon-budapest-11-10-2026;Budapest;Hungary;11.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Salzkammergut Marathon;salzkammergut-marathon-st-wolfgang-17-10-2026;St. Wolfgang;Austria;17.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Palma Marathon;palma-marathon-palma-de-mallorca-18-10-2026;Palma de Mallorca;Spain;18.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Antwerpen Marathon;antwerpen-marathon-antwerpen-18-10-2026;Antwerpen;Belgium;18.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Dublin Marathon;dublin-marathon-dublin-25-10-2026;Dublin;Ireland;25.10.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Athen Marathon;athen-marathon-athen-08-11-2026;Athen;Greece;08.11.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Verona Run Marathon;verona-run-marathon-verona-15-11-2026;Verona;Italy;15.11.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Welschlauf Südsteiermark;welschlauf-sudsteiermark-ehrenhausen-wies-01-05-2027;Ehrenhausen-Wies;Austria;01.05.2027;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Zugspitz Ultratrail Garmisch-Partenkirchen;zugspitz-ultratrail-garmisch-partenkirchen-garmisch-partenkirchen-18-06-2026;Garmisch-Partenkirchen;Germany;18.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Vienna Summer Night Race;vienna-summer-night-race-wien-18-06-2026;Wien;Austria;18.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;CampUS Run Stuttgart;campus-run-stuttgart-stuttgart-18-06-2026;Stuttgart;Germany;18.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Legdener Mittsommernachtslauf;legdener-mittsommernachtslauf-legden-18-06-2027;Legden;Germany;18.06.2027;;;No date action required.
clean;MidSummerRun Hamburg;midsummerrun-hamburg-hamburg-19-06-2026;Hamburg;Germany;19.06.2026;;;No date action required.
info;Sonnenwendlauf Markkleeberg Winter-Edition;sonnenwendlauf-markkleeberg-winter-edition-markkleeberg-19-06-2026;Markkleeberg;Germany;19.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Altstadtlauf Heppenheim;altstadtlauf-heppenheim-heppenheim-19-06-2026;Heppenheim;Germany;19.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Wallauer Mittsommerlauf;wallauer-mittsommerlauf-hofheim-wallau-19-06-2026;Hofheim-Wallau;Germany;19.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Seelbach-Schwarzwald-Sonnwendlauf;seelbach-schwarzwald-sonnwendlauf-seelbach-19-06-2026;Seelbach;Germany;19.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Burgberglauf Gehrden;burgberglauf-gehrden-gehrden-20-06-2026;Gehrden;Germany;20.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Horremer Abendlauf Kerpen;horremer-abendlauf-kerpen-kerpen-20-06-2026;Kerpen;Germany;20.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Traunsee-Halbmarathon Ebensee - Gmunden;traunsee-halbmarathon-ebensee-gmunden-ebensee-am-traunsee-19-06-2027;Ebensee am Traunsee;Austria;19.06.2027;;;No date action required.
clean;Muddy Angel Run Dresden;muddy-angel-run-dresden-dresden-29-05-2027;Dresden;Germany;29.05.2027;;;No date action required.
clean;Rats-Run Sulzbach-Rosenberg;rats-run-sulzbach-rosenberg-sulzbach-rosenberg-25-04-2027;Sulzbach-Rosenberg;Germany;25.04.2027;;;No date action required.
clean;Mittsommerlauf Düsseldorf;mittsommerlauf-dusseldorf-dusseldorf-21-06-2026;Düsseldorf;Germany;21.06.2026;;;No date action required.
info;Vechtdal Trail Ommen;vechtdal-trail-ommen-ommen-20-06-2026;Ommen;Netherlands;20.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Allgäu Mittsommer Marsch Sonthofen;allgau-mittsommer-marsch-sonthofen-sonthofen-23-05-2027;Sonthofen;Germany;23.05.2027;;;No date action required.
clean;Indeland-Triathlon Eschweiler;indeland-triathlon-eschweiler-eschweiler-21-06-2026;Eschweiler;Germany;21.06.2026;;;No date action required.
info;Überlingen Run;uberlingen-run-uberlingen-21-06-2026;Überlingen;Germany;21.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Ratschings Mountain Trails;ratschings-mountain-trails-ratschings-21-06-2026;Ratschings;Germany;21.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
info;Campus Run Berlin;campus-run-berlin-berlin-25-06-2026;Berlin;Germany;25.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
clean;Kaiserkrone Trail Scheffau;kaiserkrone-trail-scheffau-scheffau-am-wilden-kaiser-26-06-2027;Scheffau am Wilden Kaiser;Germany;26.06.2027;;;No date action required.
info;Midnight Run Reykjavík 104 Reykjavík 21,1 km, 10 km, 5 km;midnight-run-reykjavik-104-reykjavik-21-1-km-10-km-5-km-is-104-reykjavik-25-06-2;IS 104 Reykjavík;Germany;25.06.2026;next_check_missing;Next check is not filled.;Fill Next check during the next source verification.
